,Content ID,Reaction Type,Datetime,Category,Score,Content Type,Sentiment,,,Datetime,Month,countpostbymonth,,Sentiment,,,,,,,,,,,,,,
9068,697af362-e84b-4429-b4ea-4123c6ab44ba,like,04-04-2021 11:22,science,50,video,positive,,,04-04-2021,4,1974,,,,,,,,,,,,,,,,
9069,697af362-e84b-4429-b4ea-4123c6ab44ba,want,11-03-2021 13:47,science,70,video,positive,,,11-03-2021,3,2012,,,,,,,,,,,,,,,,
9070,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,23-08-2020 22:17,science,60,video,positive,,,23-08-2020,8,2114,,,,,,,,,,,,,,,,
9071,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,31-01-2021 04:46,science,75,video,positive,,,31-01-2021,1,2126,,,,,,,,,,,,,,,,
9072,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,27-06-2020 08:51,science,72,video,positive,,,27-06-2020,6,2021,,,,,,,,,,,,,,,,
9073,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,17-11-2020 09:42,science,45,video,positive,,,17-11-2020,11,2034,,,,,,,,,,,,,,,,
9074,697af362-e84b-4429-b4ea-4123c6ab44ba,indifferent,21-05-2021 05:18,science,20,video,neutral,,,21-05-2021,5,2138,,,,,,,,,,,,,,,,
9075,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,07-05-2021 10:55,science,10,video,negative,,,07-05-2021,5,2138,,,,,,,,,,,,,,,,
9076,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,01-09-2020 22:17,science,35,video,neutral,,,01-09-2020,9,2022,,,,,,,,,,,,,,,,
9077,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,10-05-2021 08:43,science,70,video,positive,,,10-05-2021,5,2138,,,,,,,,,,,,,,,,
9078,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,19-08-2020 20:05,science,75,video,positive,,,19-08-2020,8,2114,,,,,,,,,,,,,,,,
9079,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,06-11-2020 00:23,science,10,video,negative,,,06-11-2020,11,2034,,,,,,,,,,,,,,,,
9080,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,20-04-2021 22:40,science,60,video,positive,,,20-04-2021,4,1974,,,,,,,,,,,,,,,,
9081,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,17-06-2021 10:47,science,45,video,positive,,,17-06-2021,6,2021,,,,,,,,,,,,,,,,
9082,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,29-01-2021 14:51,science,60,video,positive,,,29-01-2021,1,2126,,,,,,,,,,,,,,,,
9083,697af362-e84b-4429-b4ea-4123c6ab44ba,dislike,06-11-2020 03:56,science,10,video,negative,,,06-11-2020,11,2034,,,,,,,,,,,,,,,,
9084,697af362-e84b-4429-b4ea-4123c6ab44ba,want,21-02-2021 05:05,science,70,video,positive,,,21-02-2021,2,1914,,,,,,,,,,,,,,,,
9085,697af362-e84b-4429-b4ea-4123c6ab44ba,love,23-06-2020 00:59,science,65,video,positive,,,23-06-2020,6,2021,,,,,,,,,,,,,,,,
9086,697af362-e84b-4429-b4ea-4123c6ab44ba,want,10-03-2021 10:41,science,70,video,positive,,,10-03-2021,3,2012,,,,,,,,,,,,,,,,
9087,697af362-e84b-4429-b4ea-4123c6ab44ba,scared,08-12-2020 15:04,science,15,video,negative,,,08-12-2020,12,2092,,,,,,,,,,,,,,,,
9088,697af362-e84b-4429-b4ea-4123c6ab44ba,like,26-02-2021 01:15,science,50,video,positive,,,26-02-2021,2,1914,,,,,,,,,,,,,,,,
9089,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,26-01-2021 03:52,science,35,video,neutral,,,26-01-2021,1,2126,,,,,,,,,,,,,,,,
9090,697af362-e84b-4429-b4ea-4123c6ab44ba,disgust,20-06-2020 11:09,science,0,video,negative,,,20-06-2020,6,2021,,,,,,,,,,,,,,,,
9091,697af362-e84b-4429-b4ea-4123c6ab44ba,peeking,06-12-2020 22:41,science,35,video,neutral,,,06-12-2020,12,2092,,,,,,,,,,,,,,,,
9092,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,29-01-2021 11:27,science,72,video,positive,,,29-01-2021,1,2126,,,,,,,,,,,,,,,,
9093,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,05-08-2020 00:36,science,60,video,positive,,,05-08-2020,8,2114,,,,,,,,,,,,,,,,
9094,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,25-02-2021 23:08,science,45,video,positive,,,25-02-2021,2,1914,,,,,,,,,,,,,,,,
9095,697af362-e84b-4429-b4ea-4123c6ab44ba,scared,13-01-2021 02:34,science,15,video,negative,,,13-01-2021,1,2126,,,,,,,,,,,,,,,,
9096,697af362-e84b-4429-b4ea-4123c6ab44ba,interested,19-01-2021 17:13,science,30,video,positive,,,19-01-2021,1,2126,,,,,,,,,,,,,,,,
9097,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,28-02-2021 15:55,science,60,video,positive,,,28-02-2021,2,1914,,,,,,,,,,,,,,,,
9098,697af362-e84b-4429-b4ea-4123c6ab44ba,adore,13-07-2020 17:33,science,72,video,positive,,,13-07-2020,7,2070,,,,,,,,,,,,,,,,
9099,697af362-e84b-4429-b4ea-4123c6ab44ba,heart,25-09-2020 14:01,science,60,video,positive,,,25-09-2020,9,2022,,,,,,,,,,,,,,,,
9100,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,18-02-2021 03:46,science,70,video,positive,,,18-02-2021,2,1914,,,,,,,,,,,,,,,,
9101,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,04-04-2021 08:30,science,75,video,positive,,,04-04-2021,4,1974,,,,,,,,,,,,,,,,
9102,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,21-03-2021 21:56,science,45,video,positive,,,21-03-2021,3,2012,,,,,,,,,,,,,,,,
9103,697af362-e84b-4429-b4ea-4123c6ab44ba,hate,24-10-2020 11:28,science,5,video,negative,,,24-10-2020,10,2056,,,,,,,,,,,,,,,,
9104,697af362-e84b-4429-b4ea-4123c6ab44ba,intrigued,19-11-2020 08:57,science,45,video,positive,,,19-11-2020,11,2034,,,,,,,,,,,,,,,,
9105,697af362-e84b-4429-b4ea-4123c6ab44ba,cherish,22-07-2020 17:31,science,70,video,positive,,,22-07-2020,7,2070,,,,,,,,,,,,,,,,
9106,8f640e2f-27bc-46cc-a43a-f750e357fc35,worried,03-01-2021 14:00,soccer,12,video,negative,,,03-01-2021,1,2126,,,,,,,,,,,,,,,,
9107,8f640e2f-27bc-46cc-a43a-f750e357fc35,like,28-09-2020 08:15,soccer,50,video,positive,,,28-09-2020,9,2022,,,,,,,,,,,,,,,,
9108,8f640e2f-27bc-46cc-a43a-f750e357fc35,super love,30-11-2020 09:37,soccer,75,video,positive,,,30-11-2020,11,2034,,,,,,,,,,,,,,,,
9109,8f640e2f-27bc-46cc-a43a-f750e357fc35,like,23-12-2020 06:30,soccer,50,video,positive,,,23-12-2020,12,2092,,,,,,,,,,,,,,,,
9110,8f640e2f-27bc-46cc-a43a-f750e357fc35,indifferent,02-09-2020 05:36,soccer,20,video,neutral,,,02-09-2020,9,2022,,,,,,,,,,,,,,,,
9111,8f640e2f-27bc-46cc-a43a-f750e357fc35,worried,06-08-2020 06:48,soccer,12,video,negative,,,06-08-2020,8,2114,,,,,,,,,,,,,,,,
9112,8f640e2f-27bc-46cc-a43a-f750e357fc35,hate,17-12-2020 14:11,soccer,5,video,negative,,,17-12-2020,12,2092,,,,,,,,,,,,,,,,
9113,8f640e2f-27bc-46cc-a43a-f750e357fc35,heart,19-07-2020 01:39,soccer,60,video,positive,,,19-07-2020,7,2070,,,,,,,,,,,,,,,,
9114,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,25-04-2021 03:00,cooking,20,photo,neutral,,,25-04-2021,4,1974,,,,,,,,,,,,,,,,
9115,f2143553-d9cd-4d8d-8276-98557a0054af,like,04-03-2021 06:41,cooking,50,photo,positive,,,04-03-2021,3,2012,,,,,,,,,,,,,,,,
9116,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,07-08-2020 17:25,cooking,20,photo,neutral,,,07-08-2020,8,2114,,,,,,,,,,,,,,,,
9117,f2143553-d9cd-4d8d-8276-98557a0054af,cherish,08-07-2020 11:52,cooking,70,photo,positive,,,08-07-2020,7,2070,,,,,,,,,,,,,,,,
9118,f2143553-d9cd-4d8d-8276-98557a0054af,worried,21-09-2020 03:39,cooking,12,photo,negative,,,21-09-2020,9,2022,,,,,,,,,,,,,,,,
9119,f2143553-d9cd-4d8d-8276-98557a0054af,like,25-02-2021 06:56,cooking,50,photo,positive,,,25-02-2021,2,1914,,,,,,,,,,,,,,,,
9120,f2143553-d9cd-4d8d-8276-98557a0054af,intrigued,19-12-2020 08:48,cooking,45,photo,positive,,,19-12-2020,12,2092,,,,,,,,,,,,,,,,
9121,f2143553-d9cd-4d8d-8276-98557a0054af,hate,14-05-2021 05:44,cooking,5,photo,negative,,,14-05-2021,5,2138,,,,,,,,,,,,,,,,
9122,f2143553-d9cd-4d8d-8276-98557a0054af,peeking,03-06-2021 03:22,cooking,35,photo,neutral,,,03-06-2021,6,2021,,,,,,,,,,,,,,,,
9123,f2143553-d9cd-4d8d-8276-98557a0054af,intrigued,27-09-2020 08:51,cooking,45,photo,positive,,,27-09-2020,9,2022,,,,,,,,,,,,,,,,
9124,f2143553-d9cd-4d8d-8276-98557a0054af,cherish,03-07-2020 21:16,cooking,70,photo,positive,,,03-07-2020,7,2070,,,,,,,,,,,,,,,,
9125,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,27-10-2020 13:27,cooking,20,photo,neutral,,,27-10-2020,10,2056,,,,,,,,,,,,,,,,
9126,f2143553-d9cd-4d8d-8276-98557a0054af,indifferent,25-08-2020 07:25,cooking,20,photo,neutral,,,25-08-2020,8,2114,,,,,,,,,,,,,,,,
9127,f2143553-d9cd-4d8d-8276-98557a0054af,heart,11-10-2020 10:02,cooking,60,photo,positive,,,11-10-2020,10,2056,,,,,,,,,,,,,,,,
9128,f2143553-d9cd-4d8d-8276-98557a0054af,hate,27-09-2020 09:58,cooking,5,photo,negative,,,27-09-2020,9,2022,,,,,,,,,,,,,,,,
9129,f2143553-d9cd-4d8d-8276-98557a0054af,peeking,05-07-2020 17:47,cooking,35,photo,neutral,,,05-07-2020,7,2070,,,,,,,,,,,,,,,,
9130,f2143553-d9cd-4d8d-8276-98557a0054af,hate,01-08-2020 04:17,cooking,5,photo,negative,,,01-08-2020,8,2114,,,,,,,,,,,,,,,,
9131,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,interested,21-04-2021 11:22,technology,30,audio,positive,,,21-04-2021,4,1974,,,,,,,,,,,,,,,,
9132,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,like,13-08-2020 17:41,technology,50,audio,positive,,,13-08-2020,8,2114,,,,,,,,,,,,,,,,
9133,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,peeking,20-12-2020 06:59,technology,35,audio,neutral,,,20-12-2020,12,2092,,,,,,,,,,,,,,,,
9134,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,indifferent,25-08-2020 15:07,technology,20,audio,neutral,,,25-08-2020,8,2114,,,,,,,,,,,,,,,,
9135,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,interested,23-11-2020 15:30,technology,30,audio,positive,,,23-11-2020,11,2034,,,,,,,,,,,,,,,,
9136,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,like,28-04-2021 05:10,technology,50,audio,positive,,,28-04-2021,4,1974,,,,,,,,,,,,,,,,
9137,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,want,26-04-2021 14:13,technology,70,audio,positive,,,26-04-2021,4,1974,,,,,,,,,,,,,,,,
9138,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,disgust,05-08-2020 15:24,technology,0,audio,negative,,,05-08-2020,8,2114,,,,,,,,,,,,,,,,
9139,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,worried,29-01-2021 02:45,technology,12,audio,negative,,,29-01-2021,1,2126,,,,,,,,,,,,,,,,
9140,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,super love,25-08-2020 11:48,technology,75,audio,positive,,,25-08-2020,8,2114,,,,,,,,,,,,,,,,
9141,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,19-11-2020 00:35,soccer,12,GIF,negative,,,19-11-2020,11,2034,,,,,,,,,,,,,,,,
9142,ad8bc9be-50a3-491a-b240-49b8f573238e,want,07-10-2020 02:45,soccer,70,GIF,positive,,,07-10-2020,10,2056,,,,,,,,,,,,,,,,
9143,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,06-01-2021 17:56,soccer,12,GIF,negative,,,06-01-2021,1,2126,,,,,,,,,,,,,,,,
9144,ad8bc9be-50a3-491a-b240-49b8f573238e,super love,07-02-2021 10:10,soccer,75,GIF,positive,,,07-02-2021,2,1914,,,,,,,,,,,,,,,,
9145,ad8bc9be-50a3-491a-b240-49b8f573238e,scared,18-01-2021 07:22,soccer,15,GIF,negative,,,18-01-2021,1,2126,,,,,,,,,,,,,,,,
9146,ad8bc9be-50a3-491a-b240-49b8f573238e,super love,04-01-2021 09:10,soccer,75,GIF,positive,,,04-01-2021,1,2126,,,,,,,,,,,,,,,,
9147,ad8bc9be-50a3-491a-b240-49b8f573238e,love,15-02-2021 11:53,soccer,65,GIF,positive,,,15-02-2021,2,1914,,,,,,,,,,,,,,,,
9148,ad8bc9be-50a3-491a-b240-49b8f573238e,like,03-12-2020 06:42,soccer,50,GIF,positive,,,03-12-2020,12,2092,,,,,,,,,,,,,,,,
9149,ad8bc9be-50a3-491a-b240-49b8f573238e,dislike,30-11-2020 01:57,soccer,10,GIF,negative,,,30-11-2020,11,2034,,,,,,,,,,,,,,,,
9150,ad8bc9be-50a3-491a-b240-49b8f573238e,like,17-03-2021 02:21,soccer,50,GIF,positive,,,17-03-2021,3,2012,,,,,,,,,,,,,,,,
9151,ad8bc9be-50a3-491a-b240-49b8f573238e,peeking,03-03-2021 21:41,soccer,35,GIF,neutral,,,03-03-2021,3,2012,,,,,,,,,,,,,,,,
9152,ad8bc9be-50a3-491a-b240-49b8f573238e,interested,12-08-2020 10:16,soccer,30,GIF,positive,,,12-08-2020,8,2114,,,,,,,,,,,,,,,,
9153,ad8bc9be-50a3-491a-b240-49b8f573238e,peeking,10-03-2021 19:48,soccer,35,GIF,neutral,,,10-03-2021,3,2012,,,,,,,,,,,,,,,,
9154,ad8bc9be-50a3-491a-b240-49b8f573238e,want,27-05-2021 15:37,soccer,70,GIF,positive,,,27-05-2021,5,2138,,,,,,,,,,,,,,,,
9155,ad8bc9be-50a3-491a-b240-49b8f573238e,heart,16-05-2021 12:29,soccer,60,GIF,positive,,,16-05-2021,5,2138,,,,,,,,,,,,,,,,
9156,ad8bc9be-50a3-491a-b240-49b8f573238e,interested,20-07-2020 10:20,soccer,30,GIF,positive,,,20-07-2020,7,2070,,,,,,,,,,,,,,,,
9157,ad8bc9be-50a3-491a-b240-49b8f573238e,hate,23-02-2021 06:29,soccer,5,GIF,negative,,,23-02-2021,2,1914,,,,,,,,,,,,,,,,
9158,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,15-04-2021 08:10,soccer,20,GIF,neutral,,,15-04-2021,4,1974,,,,,,,,,,,,,,,,
9159,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,18-06-2021 05:32,soccer,20,GIF,neutral,,,18-06-2021,6,2021,,,,,,,,,,,,,,,,
9160,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,29-05-2021 13:35,soccer,12,GIF,negative,,,29-05-2021,5,2138,,,,,,,,,,,,,,,,
9161,ad8bc9be-50a3-491a-b240-49b8f573238e,interested,12-10-2020 19:29,soccer,30,GIF,positive,,,12-10-2020,10,2056,,,,,,,,,,,,,,,,
9162,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,15-07-2020 04:20,soccer,12,GIF,negative,,,15-07-2020,7,2070,,,,,,,,,,,,,,,,
9163,ad8bc9be-50a3-491a-b240-49b8f573238e,hate,29-09-2020 17:05,soccer,5,GIF,negative,,,29-09-2020,9,2022,,,,,,,,,,,,,,,,
9164,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,04-08-2020 17:19,soccer,20,GIF,neutral,,,04-08-2020,8,2114,,,,,,,,,,,,,,,,
9165,ad8bc9be-50a3-491a-b240-49b8f573238e,intrigued,28-06-2020 19:40,soccer,45,GIF,positive,,,28-06-2020,6,2021,,,,,,,,,,,,,,,,
9166,ad8bc9be-50a3-491a-b240-49b8f573238e,dislike,04-05-2021 01:00,soccer,10,GIF,negative,,,04-05-2021,5,2138,,,,,,,,,,,,,,,,
9167,ad8bc9be-50a3-491a-b240-49b8f573238e,adore,21-10-2020 12:16,soccer,72,GIF,positive,,,21-10-2020,10,2056,,,,,,,,,,,,,,,,
9168,ad8bc9be-50a3-491a-b240-49b8f573238e,want,19-05-2021 06:27,soccer,70,GIF,positive,,,19-05-2021,5,2138,,,,,,,,,,,,,,,,
9169,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,09-10-2020 11:02,soccer,20,GIF,neutral,,,09-10-2020,10,2056,,,,,,,,,,,,,,,,
9170,ad8bc9be-50a3-491a-b240-49b8f573238e,heart,30-06-2020 21:00,soccer,60,GIF,positive,,,30-06-2020,6,2021,,,,,,,,,,,,,,,,
9171,ad8bc9be-50a3-491a-b240-49b8f573238e,scared,28-04-2021 09:12,soccer,15,GIF,negative,,,28-04-2021,4,1974,,,,,,,,,,,,,,,,
9172,ad8bc9be-50a3-491a-b240-49b8f573238e,heart,10-02-2021 08:27,soccer,60,GIF,positive,,,10-02-2021,2,1914,,,,,,,,,,,,,,,,
9173,ad8bc9be-50a3-491a-b240-49b8f573238e,peeking,19-10-2020 14:27,soccer,35,GIF,neutral,,,19-10-2020,10,2056,,,,,,,,,,,,,,,,
9174,ad8bc9be-50a3-491a-b240-49b8f573238e,super love,08-09-2020 09:03,soccer,75,GIF,positive,,,08-09-2020,9,2022,,,,,,,,,,,,,,,,
9175,ad8bc9be-50a3-491a-b240-49b8f573238e,indifferent,18-07-2020 04:17,soccer,20,GIF,neutral,,,18-07-2020,7,2070,,,,,,,,,,,,,,,,
9176,ad8bc9be-50a3-491a-b240-49b8f573238e,worried,29-05-2021 04:12,soccer,12,GIF,negative,,,29-05-2021,5,2138,,,,,,,,,,,,,,,,
9177,ad8bc9be-50a3-491a-b240-49b8f573238e,love,04-08-2020 06:20,soccer,65,GIF,positive,,,04-08-2020,8,2114,,,,,,,,,,,,,,,,
9178,ad8bc9be-50a3-491a-b240-49b8f573238e,disgust,13-12-2020 11:27,soccer,0,GIF,negative,,,13-12-2020,12,2092,,,,,,,,,,,,,,,,
9179,54acd843-1e09-4b30-a80a-b9e0295ff269,dislike,02-05-2021 20:54,tennis,10,GIF,negative,,,02-05-2021,5,2138,,,,,,,,,,,,,,,,
9180,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,15-04-2021 00:06,tennis,0,GIF,negative,,,15-04-2021,4,1974,,,,,,,,,,,,,,,,
9181,54acd843-1e09-4b30-a80a-b9e0295ff269,heart,17-07-2020 11:06,tennis,60,GIF,positive,,,17-07-2020,7,2070,,,,,,,,,,,,,,,,
9182,54acd843-1e09-4b30-a80a-b9e0295ff269,dislike,06-04-2021 06:50,tennis,10,GIF,negative,,,06-04-2021,4,1974,,,,,,,,,,,,,,,,
9183,54acd843-1e09-4b30-a80a-b9e0295ff269,like,24-03-2021 07:37,tennis,50,GIF,positive,,,24-03-2021,3,2012,,,,,,,,,,,,,,,,
9184,54acd843-1e09-4b30-a80a-b9e0295ff269,cherish,09-02-2021 21:34,tennis,70,GIF,positive,,,09-02-2021,2,1914,,,,,,,,,,,,,,,,
9185,54acd843-1e09-4b30-a80a-b9e0295ff269,indifferent,27-06-2020 17:15,tennis,20,GIF,neutral,,,27-06-2020,6,2021,,,,,,,,,,,,,,,,
9186,54acd843-1e09-4b30-a80a-b9e0295ff269,hate,02-01-2021 21:30,tennis,5,GIF,negative,,,02-01-2021,1,2126,,,,,,,,,,,,,,,,
9187,54acd843-1e09-4b30-a80a-b9e0295ff269,dislike,27-06-2020 09:58,tennis,10,GIF,negative,,,27-06-2020,6,2021,,,,,,,,,,,,,,,,
9188,54acd843-1e09-4b30-a80a-b9e0295ff269,peeking,11-12-2020 14:23,tennis,35,GIF,neutral,,,11-12-2020,12,2092,,,,,,,,,,,,,,,,
9189,54acd843-1e09-4b30-a80a-b9e0295ff269,scared,18-11-2020 16:29,tennis,15,GIF,negative,,,18-11-2020,11,2034,,,,,,,,,,,,,,,,
9190,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,02-04-2021 23:41,tennis,72,GIF,positive,,,02-04-2021,4,1974,,,,,,,,,,,,,,,,
9191,54acd843-1e09-4b30-a80a-b9e0295ff269,like,22-08-2020 00:15,tennis,50,GIF,positive,,,22-08-2020,8,2114,,,,,,,,,,,,,,,,
9192,54acd843-1e09-4b30-a80a-b9e0295ff269,intrigued,05-04-2021 23:43,tennis,45,GIF,positive,,,05-04-2021,4,1974,,,,,,,,,,,,,,,,
9193,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,05-01-2021 05:50,tennis,72,GIF,positive,,,05-01-2021,1,2126,,,,,,,,,,,,,,,,
9194,54acd843-1e09-4b30-a80a-b9e0295ff269,indifferent,09-12-2020 07:43,tennis,20,GIF,neutral,,,09-12-2020,12,2092,,,,,,,,,,,,,,,,
9195,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,30-04-2021 14:09,tennis,72,GIF,positive,,,30-04-2021,4,1974,,,,,,,,,,,,,,,,
9196,54acd843-1e09-4b30-a80a-b9e0295ff269,heart,20-07-2020 21:56,tennis,60,GIF,positive,,,20-07-2020,7,2070,,,,,,,,,,,,,,,,
9197,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,02-06-2021 18:45,tennis,0,GIF,negative,,,02-06-2021,6,2021,,,,,,,,,,,,,,,,
9198,54acd843-1e09-4b30-a80a-b9e0295ff269,like,16-05-2021 19:00,tennis,50,GIF,positive,,,16-05-2021,5,2138,,,,,,,,,,,,,,,,
9199,54acd843-1e09-4b30-a80a-b9e0295ff269,scared,04-07-2020 20:28,tennis,15,GIF,negative,,,04-07-2020,7,2070,,,,,,,,,,,,,,,,
9200,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,07-09-2020 04:23,tennis,0,GIF,negative,,,07-09-2020,9,2022,,,,,,,,,,,,,,,,
9201,54acd843-1e09-4b30-a80a-b9e0295ff269,hate,23-03-2021 21:14,tennis,5,GIF,negative,,,23-03-2021,3,2012,,,,,,,,,,,,,,,,
9202,54acd843-1e09-4b30-a80a-b9e0295ff269,want,15-08-2020 03:14,tennis,70,GIF,positive,,,15-08-2020,8,2114,,,,,,,,,,,,,,,,
9203,54acd843-1e09-4b30-a80a-b9e0295ff269,worried,30-07-2020 23:00,tennis,12,GIF,negative,,,30-07-2020,7,2070,,,,,,,,,,,,,,,,
9204,54acd843-1e09-4b30-a80a-b9e0295ff269,hate,28-06-2020 05:06,tennis,5,GIF,negative,,,28-06-2020,6,2021,,,,,,,,,,,,,,,,
9205,54acd843-1e09-4b30-a80a-b9e0295ff269,intrigued,31-10-2020 06:57,tennis,45,GIF,positive,,,31-10-2020,10,2056,,,,,,,,,,,,,,,,
9206,54acd843-1e09-4b30-a80a-b9e0295ff269,want,18-07-2020 16:02,tennis,70,GIF,positive,,,18-07-2020,7,2070,,,,,,,,,,,,,,,,
9207,54acd843-1e09-4b30-a80a-b9e0295ff269,adore,09-03-2021 09:36,tennis,72,GIF,positive,,,09-03-2021,3,2012,,,,,,,,,,,,,,,,
9208,54acd843-1e09-4b30-a80a-b9e0295ff269,want,10-04-2021 06:57,tennis,70,GIF,positive,,,10-04-2021,4,1974,,,,,,,,,,,,,,,,
9209,54acd843-1e09-4b30-a80a-b9e0295ff269,disgust,16-03-2021 06:50,tennis,0,GIF,negative,,,16-03-2021,3,2012,,,,,,,,,,,,,,,,
9210,54acd843-1e09-4b30-a80a-b9e0295ff269,peeking,05-10-2020 16:43,tennis,35,GIF,neutral,,,05-10-2020,10,2056,,,,,,,,,,,,,,,,
9211,54acd843-1e09-4b30-a80a-b9e0295ff269,super love,26-05-2021 22:19,tennis,75,GIF,positive,,,26-05-2021,5,2138,,,,,,,,,,,,,,,,
9212,54acd843-1e09-4b30-a80a-b9e0295ff269,hate,11-10-2020 04:51,tennis,5,GIF,negative,,,11-10-2020,10,2056,,,,,,,,,,,,,,,,
9213,54acd843-1e09-4b30-a80a-b9e0295ff269,hate,20-10-2020 02:02,tennis,5,GIF,negative,,,20-10-2020,10,2056,,,,,,,,,,,,,,,,
9214,54acd843-1e09-4b30-a80a-b9e0295ff269,cherish,18-05-2021 13:45,tennis,70,GIF,positive,,,18-05-2021,5,2138,,,,,,,,,,,,,,,,
9215,54acd843-1e09-4b30-a80a-b9e0295ff269,love,04-09-2020 18:59,tennis,65,GIF,positive,,,04-09-2020,9,2022,,,,,,,,,,,,,,,,
9216,54acd843-1e09-4b30-a80a-b9e0295ff269,indifferent,01-07-2020 21:56,tennis,20,GIF,neutral,,,01-07-2020,7,2070,,,,,,,,,,,,,,,,
9217,54acd843-1e09-4b30-a80a-b9e0295ff269,hate,30-07-2020 11:26,tennis,5,GIF,negative,,,30-07-2020,7,2070,,,,,,,,,,,,,,,,
9218,54acd843-1e09-4b30-a80a-b9e0295ff269,peeking,21-10-2020 03:04,tennis,35,GIF,neutral,,,21-10-2020,10,2056,,,,,,,,,,,,,,,,
9219,972b6e82-421f-43f6-905c-2168933de18f,worried,16-10-2020 08:23,animals,12,video,negative,,,16-10-2020,10,2056,,,,,,,,,,,,,,,,
9220,972b6e82-421f-43f6-905c-2168933de18f,disgust,06-02-2021 21:33,animals,0,video,negative,,,06-02-2021,2,1914,,,,,,,,,,,,,,,,
9221,972b6e82-421f-43f6-905c-2168933de18f,super love,14-06-2021 18:38,animals,75,video,positive,,,14-06-2021,6,2021,,,,,,,,,,,,,,,,
9222,972b6e82-421f-43f6-905c-2168933de18f,adore,29-12-2020 07:11,animals,72,video,positive,,,29-12-2020,12,2092,,,,,,,,,,,,,,,,
9223,972b6e82-421f-43f6-905c-2168933de18f,want,20-11-2020 04:33,animals,70,video,positive,,,20-11-2020,11,2034,,,,,,,,,,,,,,,,
9224,972b6e82-421f-43f6-905c-2168933de18f,interested,01-10-2020 19:49,animals,30,video,positive,,,01-10-2020,10,2056,,,,,,,,,,,,,,,,
9225,972b6e82-421f-43f6-905c-2168933de18f,cherish,03-05-2021 02:21,animals,70,video,positive,,,03-05-2021,5,2138,,,,,,,,,,,,,,,,
9226,972b6e82-421f-43f6-905c-2168933de18f,worried,23-10-2020 13:23,animals,12,video,negative,,,23-10-2020,10,2056,,,,,,,,,,,,,,,,
9227,972b6e82-421f-43f6-905c-2168933de18f,scared,01-12-2020 19:20,animals,15,video,negative,,,01-12-2020,12,2092,,,,,,,,,,,,,,,,
9228,972b6e82-421f-43f6-905c-2168933de18f,indifferent,05-11-2020 15:00,animals,20,video,neutral,,,05-11-2020,11,2034,,,,,,,,,,,,,,,,
9229,972b6e82-421f-43f6-905c-2168933de18f,love,18-02-2021 10:55,animals,65,video,positive,,,18-02-2021,2,1914,,,,,,,,,,,,,,,,
9230,972b6e82-421f-43f6-905c-2168933de18f,adore,08-07-2020 04:49,animals,72,video,positive,,,08-07-2020,7,2070,,,,,,,,,,,,,,,,
